epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.6929152619837147,0.5103275884752007,0.6911205217301718,0.5320847405587964,2.0433809757232666,2.043381929397583
2,0.6926658103268737,0.5152830767881419,0.6912446647726908,0.5360761436905127,2.0223639011383057,4.065843820571899
3,0.6919121590877884,0.5222558435293602,0.6912562460448429,0.5213386552041757,1.9321248531341553,5.99796986579895
4,0.6920424533905557,0.5192737797658202,0.6914114914937439,0.5287073994473441,1.9396820068359375,7.9376540184021
5,0.6922990506753343,0.522168135771609,0.6916386221572962,0.5185753761129874,1.9440200328826904,9.881675004959106
6,0.691859753943324,0.524404683594264,0.6911994232917659,0.5280933374270801,1.949599027633667,11.831276893615723
7,0.6913654855958716,0.5242731219576372,0.6908825179130196,0.5311636475284004,1.9286646842956543,13.759942770004272
8,0.6909179009298836,0.5274306012366794,0.6913223054499066,0.5339269266195886,1.9408109188079834,15.700754880905151
9,0.6912878139293053,0.5260711309915362,0.6906840580352289,0.5302425544980043,1.9566330909729004,17.657390117645264
10,0.6907817682942627,0.5319475507608648,0.6902965207864142,0.5302425544980043,1.9430088996887207,19.600400924682617
11,0.6903109074146012,0.533613998158137,0.6905979410907335,0.526865213386552,1.9490940570831299,21.54966902732849
12,0.6910868505189875,0.5261149848704118,0.6905580717872395,0.5317777095486644,1.9477779865264893,23.497452974319458
13,0.6902510197399029,0.5330438977327545,0.6913504995998152,0.5228738102548357,1.9525020122528076,25.449957132339478
14,0.690114670339208,0.5322983817918695,0.6899919870956053,0.540067546822229,1.9715137481689453,27.421473026275635
15,0.6901589428594864,0.5322983817918695,0.6910301690310982,0.5299355234878723,1.9285058975219727,29.349981784820557
16,0.6903795226960779,0.5309827654256019,0.6902152866280661,0.5342339576297206,1.9347310066223145,31.284713983535767
17,0.6898838849291019,0.5309827654256019,0.6903444995241806,0.5299355234878723,1.9322738647460938,33.21698999404907
18,0.6898387644534852,0.5331754593693813,0.6902204984201402,0.526251151366288,1.9284579753875732,35.145451068878174
19,0.6895398350262367,0.5334385826426348,0.689898078175165,0.5247159963156279,2.0832488536834717,37.22870087623596
20,0.6893927421281459,0.5359382537385432,0.691202295496305,0.5247159963156279,2.120889902114868,39.34959292411804
21,0.6895045203864195,0.5323422356707451,0.6905195774166797,0.5284003684372122,1.96356201171875,41.313616037368774
22,0.6891704323767194,0.5355874227075385,0.6902087522607147,0.5314706785385324,1.9316191673278809,43.24523687362671
23,0.6893757992771923,0.5351488839187826,0.690678710471936,0.5314706785385324,2.1365978717803955,45.381836891174316
24,0.6891959547860599,0.5371661623470596,0.6909073152020917,0.5311636475284004,1.933852195739746,47.31569504737854
25,0.6885835763598118,0.5347541990089023,0.6898127680802807,0.525330058335892,1.9545769691467285,49.270272970199585
26,0.6886850795228089,0.5376047011358155,0.689873003121494,0.5342339576297206,1.9223759174346924,51.19265103340149
27,0.6889418687667992,0.5357628382230408,0.6896942651158358,0.540067546822229,1.9256620407104492,53.118314027786255
28,0.688716043606456,0.537122308468184,0.6905193805401773,0.526251151366288,2.021620988845825,55.13993692398071
29,0.68880092107282,0.5410691575669868,0.6891173919834972,0.5339269266195886,2.0347557067871094,57.174694776535034
30,0.6886997956202459,0.5440073674516511,0.6891005256441718,0.5369972367209088,1.998225212097168,59.172922134399414
31,0.6877402126964224,0.5422970661755032,0.6890924318385043,0.5305495855081364,2.089362144470215,61.262662172317505
32,0.6875371416347077,0.5414199885979915,0.6909048645306776,0.5320847405587964,2.2650978565216064,63.52776503562927
33,0.6882620129920681,0.5420339429022497,0.687912282033826,0.5403745778323611,2.0799500942230225,65.60771703720093
34,0.6877300962488814,0.545498399333421,0.688590282434183,0.5419097328830211,2.112139940261841,67.7198588848114
35,0.687874866327591,0.543700390299522,0.688963921076687,0.5409886398526251,2.0640649795532227,69.78393006324768
36,0.6878047649135706,0.546989431215191,0.6883569134683524,0.5348480196499846,2.0804922580718994,71.86442399024963
37,0.6872329669647382,0.545498399333421,0.6889702682118859,0.540067546822229,1.9668009281158447,73.83122777938843
38,0.6875016225569448,0.5463754769109328,0.688226351388071,0.5376112987411729,1.9974451065063477,75.82867503166199
39,0.6873696480373257,0.5468140156996887,0.6898282854550449,0.5357691126803807,2.0490498542785645,77.87772703170776
40,0.6865276832494412,0.5488751480068412,0.6899835496436316,0.5323917715689285,2.016979932785034,79.89470887184143
41,0.6865450017379991,0.5479103626715783,0.6899542639802342,0.5287073994473441,2.1357510089874268,82.03086495399475
42,0.6853330964342218,0.554313028987414,0.688034518880642,0.539453484801965,1.9802038669586182,84.01107287406921
43,0.6856730618623454,0.5533043897732755,0.6886201193078662,0.5369972367209088,2.0416100025177,86.05268502235413
44,0.6860483748392228,0.5518133578915055,0.6901934490564011,0.5302425544980043,2.0213871002197266,88.0740749835968
45,0.6856771442381294,0.5535236591676533,0.6891764319488378,0.5330058335891925,1.9868361949920654,90.0609130859375
46,0.6855682197884552,0.5569881155988247,0.6896146763714318,0.5314706785385324,1.9543731212615967,92.01528906822205
47,0.6860627946804287,0.552821997105644,0.6898711272679775,0.5311636475284004,1.9499449729919434,93.9652349948883
48,0.6848240106015782,0.5564180151734421,0.6894269225090093,0.5330058335891925,2.2188029289245605,96.1840398311615
