epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.7291200583233329,0.5007185628742515,0.6933312590992471,0.490217998882057,2.3076930046081543,2.3076939582824707
2,0.6940870932904546,0.4974451097804391,0.693187940946966,0.49441028507546114,2.301062822341919,4.60893988609314
3,0.6933899395622893,0.4967265469061876,0.6932047243355506,0.5005589714924539,2.219238758087158,6.828277826309204
4,0.6934685225781805,0.5010379241516966,0.6932859018303417,0.5016769144773616,2.288158893585205,9.116443157196045
5,0.6934091778286917,0.503433133732535,0.6933094770166046,0.5016769144773616,2.269475221633911,11.385924100875854
6,0.6933014783840218,0.4968862275449102,0.6931434771813382,0.5016769144773616,2.2025349140167236,13.588464736938477
7,0.693303102518984,0.5003592814371257,0.6931416004513015,0.5016769144773616,2.193459987640381,15.782031059265137
8,0.6933027706745856,0.49253493013972055,0.6931447153520558,0.5016769144773616,2.197334051132202,17.97945284843445
9,0.6931299052552549,0.4979241516966068,0.6931423403618387,0.5016769144773616,2.1932778358459473,20.172740936279297
10,0.6931929754877757,0.5010379241516966,0.6931448908675777,0.5016769144773616,2.1986730098724365,22.371418952941895
11,0.6931976448514029,0.4950499001996008,0.6931419885311798,0.5016769144773616,2.4610631465911865,24.83269691467285
12,0.6932045631684705,0.49664670658682636,0.6931415894232761,0.5016769144773616,3.17722487449646,28.010064840316772
13,0.6932156729222296,0.4976447105788423,0.6931424929883775,0.5016769144773616,2.676551342010498,30.686841011047363
14,0.6932558310293628,0.49988023952095806,0.693145670692237,0.5016769144773616,2.3295159339904785,33.016363859176636
15,0.6931813852468175,0.49197604790419164,0.6931444823975134,0.5016769144773616,2.495802879333496,35.512181997299194
16,0.693184628886377,0.50187624750499,0.6931441418281009,0.5016769144773616,2.688483953475952,38.20071482658386
17,0.6931391163500483,0.5005588822355289,0.6931435561433327,0.5016769144773616,2.2579450607299805,40.45867109298706
18,0.6931438134625524,0.5015568862275449,0.693144715718546,0.5016769144773616,2.2207040786743164,42.679391860961914
19,0.6931827351052366,0.4958882235528942,0.6931570656077032,0.5016769144773616,2.2300288677215576,44.909424781799316
20,0.6931816173408798,0.500878243512974,0.6931936418030634,0.5016769144773616,2.3344597816467285,47.2438907623291
21,0.6931335511940444,0.5011576846307385,0.6931478107955084,0.5016769144773616,2.3073511123657227,49.55170297622681
22,0.693177874297677,0.4994810379241517,0.6931454782515282,0.5016769144773616,2.2429590225219727,51.794678926467896
23,0.6931942485620876,0.5004790419161677,0.6931456249142706,0.5016769144773616,2.3228940963745117,54.1175799369812
24,0.6931347981184542,0.5015568862275449,0.6931456542334922,0.5016769144773616,2.352652072906494,56.47023677825928
25,0.693073569067462,0.4990818363273453,0.6932167400855336,0.5016769144773616,2.2303009033203125,58.70054388046265
26,0.6931742397420658,0.49660678642714573,0.693175192049857,0.5016769144773616,2.2371456623077393,60.93769598007202
27,0.693105886320392,0.49932135728542915,0.6931707382601956,0.5016769144773616,2.254492998123169,63.19220590591431
