epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.6938708985208751,0.5048303393213572,0.6932646165086012,0.4983230855226383,5.015497922897339,5.015497922897339
2,0.6937317037106512,0.49700598802395207,0.6932066444113909,0.5002794857462269,4.999920129776001,10.01587200164795
3,0.6936010773310405,0.4945708582834331,0.6934481238839079,0.5016769144773616,4.747335910797119,14.76322889328003
4,0.6934777599085353,0.4972854291417166,0.6932363406848214,0.4983230855226383,4.5475568771362305,19.310788869857788
5,0.6932509401506055,0.4984431137724551,0.6932348864181139,0.4983230855226383,4.879512071609497,24.190302848815918
6,0.6932615062909688,0.5003193612774451,0.6931542492632495,0.5016769144773616,4.55530309677124,28.74561095237732
7,0.693348026951392,0.4958882235528942,0.6931503598352862,0.5016769144773616,4.9046080112457275,33.650221824645996
8,0.6933038429538171,0.4993612774451098,0.6932437934643599,0.4983230855226383,4.723360061645508,38.37358379364014
9,0.6932555223653416,0.5005988023952096,0.6931509331260199,0.4983230855226383,5.052688837051392,43.42627477645874
10,0.6932296017210878,0.49860279441117766,0.693145428808659,0.5016769144773616,4.68425178527832,48.11053276062012
11,0.6932852570120684,0.49580838323353293,0.6931542068836475,0.4983230855226383,5.245671033859253,53.35669684410095
12,0.6932015124576059,0.4990818363273453,0.6931497920752238,0.4983230855226383,4.71140718460083,58.06811594963074
13,0.6932259064282248,0.5029940119760479,0.6931525952260277,0.5016769144773616,4.6406919956207275,62.70881271362305
14,0.6932172684517212,0.5,0.6931552152316486,0.5013974287311347,4.457587003707886,67.16640281677246
15,0.6932218311503976,0.49409181636726546,0.6931473571138718,0.5016769144773616,4.505939960479736,71.67234468460083
16,0.6931876896907707,0.500998003992016,0.6931647669675964,0.4983230855226383,4.475622892379761,76.14796876907349
17,0.6931083880070441,0.5036726546906187,0.6931457392925521,0.5016769144773616,4.564924001693726,80.71289777755737
18,0.6932477426957228,0.4951297405189621,0.6931477416621166,0.4983230855226383,4.346273899078369,85.05917477607727
19,0.693187091950171,0.4974850299401198,0.6931454009220812,0.5016769144773616,4.448529958724976,89.50770688056946
20,0.6932096743726445,0.4980439121756487,0.6931493964989536,0.5016769144773616,4.466977119445801,93.97468686103821
21,0.6931884419085261,0.49644710578842316,0.6931499224124906,0.4983230855226383,4.319403886795044,98.29458379745483
22,0.6931399525568157,0.5048702594810379,0.6931494857893102,0.5016769144773616,4.32056188583374,102.61514663696289
23,0.6931640760674924,0.5029940119760479,0.6931534218614896,0.4927333705980995,5.001296043395996,107.6164448261261
24,0.6931057460864861,0.5049101796407186,0.6931548203217244,0.4960871995528228,4.7832560539245605,112.3997209072113
25,0.6931722519973557,0.5001996007984032,0.6931547571521288,0.4927333705980995,4.938510894775391,117.33823370933533
26,0.693187745535921,0.49952095808383234,0.6931558704829336,0.5016769144773616,4.575875997543335,121.9141309261322
27,0.6931306457805062,0.5007584830339321,0.6931561465833759,0.5016769144773616,4.583237886428833,126.49737095832825
28,0.6931544376514153,0.5045109780439122,0.6931576133773872,0.5016769144773616,4.516523122787476,131.01389598846436
29,0.6931369452038687,0.5045109780439122,0.6931599501526642,0.5016769144773616,4.961160898208618,135.97506284713745
30,0.6931355353934084,0.5019560878243513,0.6931689256992735,0.4899385131358301,4.530390024185181,140.50545382499695
31,0.6931628845789714,0.500439121756487,0.6931708072603182,0.49189491335941865,5.030454635620117,145.53631067276
32,0.6931623144302064,0.49840319361277446,0.6931698703446023,0.4891000558971492,4.868954181671143,150.40528798103333
33,0.6931492705830556,0.5003992015968064,0.6931752000793256,0.4932923420905534,4.698070049285889,155.10335993766785
34,0.6932204600008662,0.49325349301397203,0.6931788913026877,0.49301285634432646,4.518730878829956,159.62209486961365
