epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.9040194838353903,0.5171204620462047,0.6891946672015108,0.5057803468208093,0.2969999313354492,0.2969999313354492
2,0.7099495909788428,0.5150577557755776,0.6902871676263093,0.5101156069364162,0.2762618064880371,0.5734148025512695
3,0.6917080294967878,0.5305280528052805,0.684358564415419,0.5809248554913294,0.27733826637268066,0.8507571220397949
4,0.6754242557503602,0.5748762376237624,0.6640179298516643,0.5982658959537572,0.27430224418640137,1.1251349449157715
5,0.6707299660534749,0.5796204620462047,0.670945742571285,0.5809248554913294,0.27417707443237305,1.3993887901306152
6,0.6652169422347947,0.596947194719472,0.6595623982435017,0.6271676300578035,0.27268099784851074,1.6720738410949707
7,0.6547963168754829,0.6091171617161716,0.6502942970033326,0.6257225433526011,0.2728719711303711,1.9450249671936035
8,0.6559704430032485,0.6068481848184818,0.6524305081780936,0.619942196531792,0.274493932723999,2.219594955444336
9,0.658972717551115,0.6091171617161716,0.6560396038727954,0.6127167630057804,0.2740757465362549,2.493673801422119
10,0.6536137036757894,0.6111798679867987,0.6600208027514419,0.6127167630057804,0.2759890556335449,2.7696690559387207
11,0.6541657205855492,0.614480198019802,0.6541363317842428,0.615606936416185,0.2748119831085205,3.044571876525879
12,0.6529679237419229,0.6076732673267327,0.6559882429293814,0.6011560693641619,0.2763049602508545,3.3208799362182617
13,0.6555485664421182,0.6103547854785478,0.6500817175545445,0.6416184971098265,0.27339696884155273,3.594280958175659
14,0.655047635434091,0.6120049504950495,0.6526108594299052,0.6286127167630058,0.27583789825439453,3.870198965072632
15,0.654222316671126,0.6122112211221122,0.656876657050469,0.6098265895953757,0.2783927917480469,4.148595809936523
16,0.6527743483140523,0.6167491749174917,0.6495154424209815,0.6184971098265896,0.27681803703308105,4.425416946411133
17,0.6568649462347377,0.6115924092409241,0.6594199458987726,0.6026011560693642,0.27460718154907227,4.700108051300049
18,0.6529188964626577,0.6105610561056105,0.6534542138176846,0.6213872832369942,0.27681994438171387,4.976934909820557
19,0.6539092604870057,0.6186056105610561,0.6498241927582404,0.6127167630057804,0.2727179527282715,5.249656915664673
20,0.6517160938124452,0.6243811881188119,0.6471016158947366,0.6271676300578035,0.2730731964111328,5.522733926773071
21,0.6514662120601918,0.6188118811881188,0.655593553719493,0.6141618497109826,0.2735106945037842,5.79641580581665
22,0.6466198827173844,0.6204620462046204,0.6529746028040185,0.619942196531792,0.274730920791626,6.0711510181427
23,0.6493258671005173,0.6190181518151815,0.6569720107006889,0.6026011560693642,0.2788059711456299,6.349960803985596
24,0.651452366471684,0.6192244224422442,0.6458172929080236,0.615606936416185,0.2727508544921875,6.622716903686523
25,0.6497311011792803,0.6212871287128713,0.6456698117228602,0.6286127167630058,0.2725973129272461,6.8954081535339355
26,0.6533686837347428,0.6161303630363036,0.6442362983102743,0.6488439306358381,0.2742471694946289,7.169733762741089
27,0.6466868808954069,0.6150990099009901,0.647890185345115,0.6184971098265896,0.27288293838500977,7.44269585609436
28,0.6485807706814001,0.6196369636963697,0.6535943853372783,0.611271676300578,0.2733759880065918,7.716075897216797
29,0.6477583721525991,0.6190181518151815,0.6480756774114046,0.6040462427745664,0.27225184440612793,7.988330841064453
30,0.6491828305099664,0.6173679867986799,0.6538787305010536,0.6127167630057804,0.27307796478271484,8.261413097381592
31,0.6464900102945838,0.6247937293729373,0.6456187949704297,0.6286127167630058,0.2759130001068115,8.537410020828247
32,0.6481422069835978,0.6245874587458746,0.6476169135529182,0.6315028901734104,0.2728860378265381,8.81029987335205
33,0.6473912671454275,0.6229372937293729,0.6456190302881891,0.6271676300578035,0.2729029655456543,9.083211898803711
34,0.6460325566455476,0.629950495049505,0.6452973026760741,0.6257225433526011,0.27396106719970703,9.357177019119263
35,0.6483815697946957,0.6202557755775577,0.6436531540286334,0.6445086705202312,0.27454614639282227,9.63172698020935
36,0.6429477153044723,0.6262376237623762,0.6493426578582366,0.6170520231213873,0.2723710536956787,9.904178857803345
37,0.6430576711204579,0.6320132013201321,0.6426059517557221,0.6286127167630058,0.2744109630584717,10.178593873977661
38,0.6458523761321215,0.6260313531353136,0.6495640078031948,0.6141618497109826,0.2749497890472412,10.453620910644531
39,0.6439252135777237,0.6307755775577558,0.6465801892942087,0.6257225433526011,0.27332091331481934,10.72694706916809
40,0.642577335779423,0.6229372937293729,0.6487951871287616,0.6228323699421965,0.2767062187194824,11.003655910491943
41,0.6452876758260695,0.6266501650165016,0.6467678188588578,0.619942196531792,0.27611708641052246,11.27985692024231
42,0.6432380768725581,0.6254125412541254,0.6400471688005965,0.6430635838150289,0.2781050205230713,11.557965993881226
43,0.6443358642039912,0.625,0.6492462661224983,0.6213872832369942,0.2786128520965576,11.836663961410522
44,0.6439914608945941,0.6262376237623762,0.6478757816932105,0.6242774566473989,0.273287296295166,12.109955072402954
45,0.6487452765502552,0.615924092409241,0.6522946261257105,0.6026011560693642,0.30556797981262207,12.415526866912842
46,0.6396026764765824,0.6303630363036303,0.6479523957120201,0.6257225433526011,0.2811589241027832,12.696692943572998
47,0.6437160050121471,0.6258250825082509,0.6414898923366745,0.634393063583815,0.276141881942749,12.97284197807312
48,0.6426277819639779,0.628506600660066,0.6458403378552784,0.6271676300578035,0.27762293815612793,13.250468015670776
49,0.6443660479567626,0.6297442244224423,0.6449562848647895,0.6286127167630058,0.27472877502441406,13.525202751159668
50,0.6393951307428946,0.6318069306930693,0.6461804347231209,0.6228323699421965,0.27282118797302246,13.798027992248535
51,0.6434918628274018,0.6336633663366337,0.6472386311244414,0.6127167630057804,0.27912092208862305,14.077597856521606
52,0.6405609653334413,0.630569306930693,0.6505180914277975,0.6040462427745664,0.27344584465026855,14.35104775428772
53,0.6431045797791811,0.6204620462046204,0.6446420867319052,0.6286127167630058,0.27295804023742676,14.624011993408203
54,0.6389592954821319,0.6301567656765676,0.6450028836382606,0.6242774566473989,0.27460479736328125,14.898620843887329
55,0.6367724974556724,0.6270627062706271,0.6453601149465308,0.6242774566473989,0.2749619483947754,15.173589944839478
56,0.6400172230434102,0.6322194719471947,0.6459890252592936,0.6184971098265896,0.274090051651001,15.447684049606323
57,0.6387575184157973,0.6353135313531353,0.6455711060865766,0.615606936416185,0.32044219970703125,15.76813006401062
