epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.7497986967096738,0.4992815758980301,0.6930984937858458,0.5055158987670344,1.9371888637542725,1.9371907711029053
2,0.693995713825712,0.4983082271147161,0.6931192320635534,0.5055158987670344,1.9144823551177979,3.8518519401550293
3,0.6934216061887155,0.5012282734646581,0.6932219314080101,0.4944841012329656,2.02158522605896,5.873440980911255
4,0.6933925800776565,0.4993279258400927,0.6932036838772853,0.4944841012329656,1.9246881008148193,7.798133850097656
5,0.6932955759370036,0.5019235225955968,0.6931793151700133,0.4944841012329656,2.1562421321868896,9.954381704330444
6,0.6933118432891465,0.5002085747392816,0.6931723265737624,0.4944841012329656,1.9869239330291748,11.941342830657959
7,0.6932440066779613,0.49942062572421786,0.6931756617263259,0.4944841012329656,1.9315762519836426,13.872923851013184
8,0.6931811400802498,0.5012746234067207,0.6931767872136417,0.4944841012329656,1.9294610023498535,15.80240273475647
9,0.6931893526830928,0.5015527230590962,0.6931817241104913,0.4944841012329656,2.00606107711792,17.808470964431763
10,0.6932160819612815,0.5012282734646581,0.6931851858987504,0.4944841012329656,1.9877190589904785,19.79622769355774
11,0.6931480914858512,0.5024333719582851,0.6931863152926654,0.4944841012329656,1.9290838241577148,21.72584080696106
12,0.6931637147100057,0.5014600231749711,0.6931952613657902,0.4944841012329656,1.911963939666748,23.637818813323975
13,0.6931141979503742,0.5007184241019699,0.6932140884269452,0.4944841012329656,1.9251160621643066,25.562939882278442
14,0.6931372620277582,0.5010892236384704,0.6932019866340583,0.4944841012329656,2.0372369289398193,27.600196838378906
15,0.6932655466417863,0.5014600231749711,0.6931967799884788,0.4944841012329656,2.1147749423980713,29.71502184867859
16,0.6932133716089286,0.5019698725376593,0.6931929374421903,0.4944841012329656,2.003791093826294,31.718848943710327
