epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.7180101131304898,0.49952512324182535,0.6932741040818068,0.5018999366687777,1.3083257675170898,1.3083257675170898
2,0.6936707595197895,0.49911808602053276,0.6929766180924481,0.506649778340722,1.2508180141448975,2.5593068599700928
3,0.6937755120290646,0.49753516349328386,0.692974878270993,0.5047498416719443,1.3569068908691406,3.9162957668304443
4,0.6933155052374318,0.4947311293021573,0.6931269599562434,0.5041165294490184,1.3109512329101562,5.227380990982056
5,0.693520060264241,0.49450499751255034,0.6930598035275446,0.4974667511082964,1.447463035583496,6.674849033355713
6,0.6931926611320474,0.5014698566324454,0.6930509717348182,0.506333122229259,1.258929967880249,7.9337828159332275
7,0.6931981550192047,0.49654018361901314,0.6928430492927788,0.5155161494616846,1.2598419189453125,9.193628787994385
8,0.6932371181099468,0.5020125729275021,0.6931222316734091,0.5056998100063331,1.2905759811401367,10.484290838241577
9,0.6931891169807253,0.499253765094297,0.6930867637766548,0.5053831538948702,1.2948181629180908,11.779114007949829
10,0.6931941236145358,0.4960879200397992,0.6930558928739731,0.4974667511082964,1.2584328651428223,13.037550687789917
11,0.6931306496279398,0.5040929853918864,0.6930608539508822,0.4974667511082964,1.3021690845489502,14.33997392654419
12,0.6931907166096978,0.5016055357062096,0.6930730892858451,0.506016466117796,1.3057670593261719,15.645747900009155
13,0.6932662564218731,0.49753516349328386,0.6930502380201378,0.4974667511082964,1.2629859447479248,16.90873885154724
14,0.6931187775558697,0.5036859481705939,0.6929642775905819,0.4974667511082964,1.2545127868652344,18.163265705108643
15,0.6929486173770627,0.5017864411378952,0.692796776232801,0.4974667511082964,1.257138729095459,19.420410871505737
16,0.6930883558449593,0.4940527339333364,0.6930057193147298,0.4974667511082964,1.6429669857025146,21.063463926315308
17,0.6929790808578601,0.5017412147799738,0.692749295376614,0.4974667511082964,1.451357364654541,22.51483702659607
18,0.6932514204939478,0.5009271403373886,0.6929117313210461,0.4974667511082964,1.3702359199523926,23.885218858718872
19,0.6930905537901597,0.49911808602053276,0.6929266135325682,0.4974667511082964,1.3249480724334717,25.210171937942505
20,0.6929072409896545,0.5016959884220523,0.6928184369910435,0.5136162127929069,1.4971468448638916,26.70732283592224
21,0.6930877970773607,0.49635927818732756,0.6930391349091871,0.5107663077897403,1.5017530918121338,28.20929265022278
22,0.6931424997165684,0.49979648138935373,0.6928243632932642,0.4974667511082964,1.2978198528289795,29.50711679458618
23,0.6931163616147209,0.5054497761295282,0.6928927808943393,0.4974667511082964,1.2578461170196533,30.764967918395996
24,0.6930296254914973,0.5046809280448645,0.6928905679350642,0.4974667511082964,1.2650160789489746,32.03000497817993
25,0.6929365394046546,0.5019673465695808,0.6928389190948032,0.5015832805573147,1.3182499408721924,33.348259687423706
26,0.692991376966393,0.5072136040884627,0.692911806251521,0.5031665611146295,1.2593021392822266,34.60760498046875
27,0.6930859584691033,0.5040025326760436,0.6928948949906855,0.5113996200126663,1.2632901668548584,35.870898962020874
28,0.6928603600077646,0.5059020397087423,0.6928425005072654,0.5142495250158328,1.3191232681274414,37.1900269985199
29,0.6930934218488886,0.5018768938537379,0.6929296675250831,0.513299556681444,1.2947850227355957,38.484816789627075
30,0.6929187675618148,0.5101533173533536,0.6928643081820864,0.5151994933502216,1.2663500308990479,39.75117373466492
31,0.6928692245671019,0.5052688706978427,0.6928379292575675,0.5167827739075365,1.3314332962036133,41.08269906044006
32,0.6928643357974262,0.5065352087196419,0.6927811969979947,0.5113996200126663,1.2639288902282715,42.346632957458496
