epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.6858088730127041,0.5382739316002438,0.6808552801215838,0.5444315095071789,2.314812183380127,2.3148131370544434
2,0.6824163113496209,0.5397705226982983,0.6816793259465976,0.5393868839736127,2.5164308547973633,4.83132791519165
3,0.6812524805443758,0.5457568870905161,0.6801463222383389,0.5533566162204113,2.922689914703369,7.7540199756622314
4,0.6813056231086875,0.545812316390444,0.6800697684565579,0.5552968568102444,2.4887359142303467,10.242759227752686
5,0.680655748304563,0.5466991851892911,0.6804810158957517,0.5529685681024447,2.5936391353607178,12.836402177810669
6,0.680055034229334,0.5501912310847514,0.6792942145141836,0.5393868839736127,2.360152244567871,15.196556091308594
7,0.6803032282510054,0.5484729227869852,0.6788684177361675,0.5483119906868452,2.399955987930298,17.596513986587524
8,0.6805540707395357,0.5459786042902278,0.681284437958566,0.5452076057431121,2.8567051887512207,20.453223943710327
9,0.6801270431587063,0.5489163571864087,0.6789049280906398,0.5490880869227784,2.5148816108703613,22.96811604499817
10,0.6796390236887645,0.549526079485616,0.6790768212480142,0.5541327124563445,2.3136239051818848,25.281750917434692
11,0.6794555785485364,0.5496923673854,0.6796794542056163,0.5521924718665114,2.390601873397827,27.672894954681396
12,0.6792554724316238,0.5543484285793471,0.6780830463051195,0.5587892898719441,2.5742530822753906,30.24715304374695
13,0.679665853291854,0.549581508785544,0.6795116635686351,0.5576251455180442,2.4964816570281982,32.74363589286804
14,0.6795254613157057,0.5517432514827337,0.6783979673417077,0.553744664338378,2.4042279720306396,35.14786505699158
15,0.6789374901690561,0.5515769635829499,0.6822422304077578,0.5626697710516104,2.3004977703094482,37.44836497306824
16,0.6793048398357677,0.5546810043789147,0.6791816235606319,0.5518044237485448,2.293850898742676,39.742218017578125
17,0.678987434146793,0.5531844132808602,0.6793648581612143,0.5556849049282111,2.3442559242248535,42.08647799491882
18,0.6787799262800936,0.5545701457790588,0.6803774049821453,0.5444315095071789,2.304921865463257,44.39140295982361
19,0.6781899271086151,0.5544038578792749,0.6789506579675922,0.5521924718665114,2.31253719329834,46.703941106796265
20,0.678020236187014,0.551521534283022,0.678713584737256,0.5572370974000777,2.27364182472229,48.97758507728577
21,0.6777302901672554,0.5536278476802838,0.6790779186025996,0.5545207605743112,2.4678897857666016,51.44558787345886
22,0.6776022565654916,0.5542929992794191,0.6796179045574305,0.5533566162204113,2.2695302963256836,53.71512222290039
23,0.677943599494345,0.5547918629787706,0.6788701791609726,0.5607295304617773,2.331861972808838,56.04698586463928
24,0.677431593890941,0.5527964081813647,0.6791033096492961,0.5595653861078774,2.436552047729492,58.483540058135986
25,0.6765886714734535,0.561055373870628,0.678799693071893,0.5611175785797439,2.4563148021698,60.93985986709595
26,0.6762865486288274,0.5572307521756,0.6789815009773633,0.5618936748156771,2.2630128860473633,63.20288109779358
27,0.6763103738617959,0.5576187572750956,0.6783021039910958,0.5618936748156771,2.2482779026031494,65.45116114616394
