epoch,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time
1,0.7750403574167439,0.4911130206684456,0.6933749078043357,0.5044331855604813,2.0492920875549316,2.0492920875549316
2,0.69422030160204,0.5030075528017729,0.6929905391554805,0.5015832805573147,2.084974765777588,4.13445782661438
3,0.6940153324427736,0.49821355886210483,0.6928534847109132,0.5174160861304623,1.9806721210479736,6.115226984024048
4,0.6936362122811142,0.4984849170096332,0.6930247018652826,0.5170994300189994,1.9604077339172363,8.075727939605713
5,0.6934181491801689,0.4970828999140699,0.6930708262722578,0.5113996200126663,2.475219249725342,10.55095887184143
6,0.6932161179036785,0.5045452489711003,0.6930465092381168,0.5072830905636478,2.0627291202545166,12.613728046417236
7,0.6934750228992209,0.4929673013432228,0.6931351385137716,0.5025332488917036,1.940770149230957,14.554502964019775
8,0.6932409644682207,0.4988919542309258,0.6931722126405703,0.4974667511082964,2.011322021484375,16.56582999229431
9,0.6931932777413023,0.5024648365067161,0.6931387640918033,0.5025332488917036,1.9575209617614746,18.523359060287476
10,0.693245072123488,0.4987562751571616,0.693152113795809,0.4974667511082964,1.9529662132263184,20.476341009140015
11,0.693099221870634,0.49780652164081224,0.6931602417327997,0.4974667511082964,2.001701831817627,22.47856593132019
12,0.6932348775133652,0.5018768938537379,0.6931700417707055,0.4974667511082964,2.0724921226501465,24.551064014434814
13,0.6931806241504685,0.5023743837908733,0.6931674365683248,0.4974667511082964,2.0775911808013916,26.628663063049316
14,0.6932475549072387,0.5015150829903667,0.6931628689802168,0.4974667511082964,2.067239999771118,28.695910930633545
15,0.693208251362939,0.49626882547148476,0.6931714362325059,0.4974667511082964,1.9955768585205078,30.691492795944214
16,0.6931836532881148,0.5016959884220523,0.6931702900793524,0.4974667511082964,1.9502122402191162,32.64172601699829
17,0.693177849292906,0.50291710008593,0.6931770475624934,0.4974667511082964,2.0670039653778076,34.70873498916626
18,0.6931099254398881,0.5017412147799738,0.6931756545728789,0.4974667511082964,1.9610471725463867,36.669787883758545
